County,Fips,Topic,Subtopic,Year,Measure,Value,State Value,Number,"Crude Rate per 100,000",Crude Rate (per 500 pop.),Lower Limit,Upper Limit,People per License,Total Licenses,Type A Licenses,Type B Licenses,Type C Licenses,Type Unknown Licenses
Milwaukee,55079,Alcohol,Outlet Density,2014,Type Unknown,0,12,,,,,,,,,,,0
Milwaukee,55079,Alcohol,Outlet Density,2015,Crude Rate (per 500 pop.),0.98,1.47,,,0.98,,,,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2015,People per License,510.19,340.24,,,,,,510.19,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2015,Total Licenses,1876,16948,,,,,,,1876,,,,
Milwaukee,55079,Alcohol,Outlet Density,2015,Type A,454,4466,,,,,,,,454,,,
Milwaukee,55079,Alcohol,Outlet Density,2015,Type B,1410,12750,,,,,,,,,1410,,
Milwaukee,55079,Alcohol,Outlet Density,2015,Type C,73,853,,,,,,,,,,73,
Milwaukee,55079,Alcohol,Outlet Density,2015,Type Unknown,0,15,,,,,,,,,,,0
Milwaukee,55079,Alcohol,Outlet Density,2016,Crude Rate (per 500 pop.),0.99,1.47,,,0.99,,,,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2016,People per License,504.62,340.01,,,,,,504.62,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2016,Total Licenses,1890,17012,,,,,,,1890,,,,
Milwaukee,55079,Alcohol,Outlet Density,2016,Type A,455,4684,,,,,,,,455,,,
Milwaukee,55079,Alcohol,Outlet Density,2016,Type B,1479,12757,,,,,,,,,1479,,
Milwaukee,55079,Alcohol,Outlet Density,2016,Type C,52,908,,,,,,,,,,52,
Milwaukee,55079,Alcohol,Outlet Density,2016,Type Unknown,0,8,,,,,,,,,,,0
Milwaukee,55079,Alcohol,Outlet Density,2017,Crude Rate (per 500 pop.),1.01,1.47,,,1.01,,,,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2017,People per License,493.96,339.35,,,,,,493.96,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2017,Total Licenses,1922,17100,,,,,,,1922,,,,
Milwaukee,55079,Alcohol,Outlet Density,2017,Type A,498,4866,,,,,,,,498,,,
Milwaukee,55079,Alcohol,Outlet Density,2017,Type B,1533,12882,,,,,,,,,1533,,
Milwaukee,55079,Alcohol,Outlet Density,2017,Type C,56,882,,,,,,,,,,56,
Milwaukee,55079,Alcohol,Outlet Density,2017,Type Unknown,0,5,,,,,,,,,,,0
Milwaukee,55079,Alcohol,Outlet Density,2018,Crude Rate (per 500 pop.),1.02,1.47,,,1.02,,,,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2018,People per License,489.83,339.74,,,,,,489.83,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2018,Total Licenses,1932,17116,,,,,,,1932,,,,
Milwaukee,55079,Alcohol,Outlet Density,2018,Type A,490,4954,,,,,,,,490,,,
Milwaukee,55079,Alcohol,Outlet Density,2018,Type B,1549,12899,,,,,,,,,1549,,
Milwaukee,55079,Alcohol,Outlet Density,2018,Type C,84,914,,,,,,,,,,84,
Milwaukee,55079,Alcohol,Outlet Density,2018,Type Unknown,0,9,,,,,,,,,,,0
Milwaukee,55079,Alcohol,Outlet Density,2019,Crude Rate (per 500 pop.),1.02,1.47,,,1.02,,,,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2019,People per License,491.69,341.13,,,,,,491.69,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2019,Total Licenses,1924,17086,,,,,,,1924,,,,
Milwaukee,55079,Alcohol,Outlet Density,2019,Type A,440,4665,,,,,,,,440,,,
Milwaukee,55079,Alcohol,Outlet Density,2019,Type B,1474,12099,,,,,,,,,1474,,
Milwaukee,55079,Alcohol,Outlet Density,2019,Type C,83,862,,,,,,,,,,83,
Milwaukee,55079,Alcohol,Outlet Density,2019,Type Unknown,26,965,,,,,,,,,,,26
Milwaukee,55079,Alcohol,Outlet Density,2020,Crude Rate (per 500 pop.),1.01,1.45,,,1.01,,,,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2020,People per License,495,345.04,,,,,,495,,,,,
Milwaukee,55079,Alcohol,Outlet Density,2020,Total Licenses,1892,16996,,,,,,,1892,,,,
Milwaukee,55079,Alcohol,Outlet Density,2020,Type A,461,4508,,,,,,,,461,,,
Milwaukee,55079,Alcohol,Outlet Density,2020,Type B,1407,11381,,,,,,,,,1407,,
Milwaukee,55079,Alcohol,Outlet Density,2020,Type C,73,778,,,,,,,,,,73,
Milwaukee,55079,Alcohol,Outlet Density,2020,Type Unknown,43,1757,,,,,,,,,,,43
Monroe,55081,Alcohol,Hospitalizations,2000,"Crude Rate per 100,000",802.75,827.88,,802.75,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2000,Lower Limit,716.01,820.18,,,,716.01,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2000,Number,329,44490,329,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2000,Upper Limit,889.5,835.57,,,,,889.5,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2001,"Crude Rate per 100,000",774.86,843.3,,774.86,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2001,Lower Limit,689.96,835.56,,,,689.96,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2001,Number,320,45596,320,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2001,Upper Limit,859.75,851.04,,,,,859.75,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2002,"Crude Rate per 100,000",699.33,840.84,,699.33,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2002,Lower Limit,618.98,833.14,,,,618.98,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2002,Number,291,45785,291,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2002,Upper Limit,779.69,848.54,,,,,779.69,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2003,"Crude Rate per 100,000",771.96,831.54,,771.96,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2003,Lower Limit,687.64,823.91,,,,687.64,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2003,Number,322,45562,322,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2003,Upper Limit,856.28,839.18,,,,,856.28,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2004,"Crude Rate per 100,000",755.41,860.64,,755.41,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2004,Lower Limit,672.51,852.9,,,,672.51,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2004,Number,319,47456,319,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2004,Upper Limit,838.3,868.38,,,,,838.3,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2005,"Crude Rate per 100,000",744.06,877.78,,744.06,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2005,Lower Limit,662.15,869.98,,,,662.15,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2005,Number,317,48683,317,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2005,Upper Limit,825.97,885.57,,,,,825.97,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2006,"Crude Rate per 100,000",826.24,895.3,,826.24,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2006,Lower Limit,740.53,887.45,,,,740.53,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2006,Number,357,49937,357,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2006,Upper Limit,911.94,903.16,,,,,911.94,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2007,"Crude Rate per 100,000",779.8,910.91,,779.8,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2007,Lower Limit,697.03,903.01,,,,697.03,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2007,Number,341,51109,341,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2007,Upper Limit,862.57,918.81,,,,,862.57,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2008,"Crude Rate per 100,000",806.21,917.11,,806.21,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2008,Lower Limit,722.46,909.2,,,,722.46,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2008,Number,356,51734,356,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2008,Upper Limit,889.96,925.01,,,,,889.96,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2009,"Crude Rate per 100,000",670.61,883.1,,670.61,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2009,Lower Limit,594.47,875.36,,,,594.47,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2009,Number,298,50065,298,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2009,Upper Limit,746.75,890.83,,,,,746.75,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2010,"Crude Rate per 100,000",763.17,884.19,,763.17,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2010,Lower Limit,682.29,876.46,,,,682.29,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2010,Number,342,50315,342,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2010,Upper Limit,844.06,891.91,,,,,844.06,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2011,"Crude Rate per 100,000",616.97,855.44,,616.97,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2011,Lower Limit,544.44,847.85,,,,544.44,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2011,Number,278,48810,278,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2011,Upper Limit,689.5,863.03,,,,,689.5,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2012,"Crude Rate per 100,000",697.65,867.43,,697.65,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2012,Lower Limit,620.49,859.8,,,,620.49,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2012,Number,314,49624,314,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2012,Upper Limit,774.82,875.06,,,,,774.82,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2013,"Crude Rate per 100,000",667.07,829.33,,667.07,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2013,Lower Limit,591.71,821.88,,,,591.71,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2013,Number,301,47587,301,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2013,Upper Limit,742.43,836.78,,,,,742.43,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2014,"Crude Rate per 100,000",684.2,835.15,,684.2,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2014,Lower Limit,607.91,827.69,,,,607.91,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2014,Number,309,48048,309,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2014,Upper Limit,760.49,842.62,,,,,760.49,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2015,"Crude Rate per 100,000",723.84,829.42,,723.84,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2015,Lower Limit,645.5,821.99,,,,645.5,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2015,Number,328,47799,328,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2015,Upper Limit,802.17,836.86,,,,,802.17,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2016,"Crude Rate per 100,000",663.66,742.71,,663.66,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2016,Lower Limit,588.81,735.69,,,,588.81,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2016,Number,302,42893,302,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2016,Upper Limit,738.51,749.74,,,,,738.51,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2017,"Crude Rate per 100,000",571.83,750.99,,571.83,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2017,Lower Limit,502.59,743.93,,,,502.59,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2017,Number,262,43506,262,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2017,Upper Limit,641.07,758.05,,,,,641.07,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2018,"Crude Rate per 100,000",597.44,759.56,,597.44,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2018,Lower Limit,526.96,752.47,,,,526.96,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2018,Number,276,44125,276,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2018,Upper Limit,667.93,766.64,,,,,667.93,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2019,"Crude Rate per 100,000",529.2,761.96,,529.2,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2019,Lower Limit,463.2,754.87,,,,463.2,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2019,Number,247,44381,247,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2019,Upper Limit,595.2,769.05,,,,,595.2,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2020,"Crude Rate per 100,000",643.68,719.59,,643.68,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2020,Lower Limit,570.6,712.74,,,,570.6,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2020,Number,298,42429,298,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2020,Upper Limit,716.77,726.44,,,,,716.77,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2021,"Crude Rate per 100,000",553.56,727.15,,553.56,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2021,Lower Limit,485.75,720.25,,,,485.75,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2021,Number,256,42757,256,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2021,Upper Limit,621.37,734.04,,,,,621.37,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2022,"Crude Rate per 100,000",522.67,691.01,,522.67,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2022,Lower Limit,456.68,684.3,,,,456.68,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2022,Number,241,40718,241,,,,,,,,,,
Monroe,55081,Alcohol,Hospitalizations,2022,Upper Limit,588.66,697.72,,,,,588.66,,,,,,
Monroe,55081,Alcohol,Outlet Density,2010,Crude Rate (per 500 pop.),1.42,1.5,,,1.42,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2010,People per License,351,334.38,,,,,,351,,,,,
Monroe,55081,Alcohol,Outlet Density,2010,Total Licenses,128,17041,,,,,,,128,,,,
Monroe,55081,Alcohol,Outlet Density,2010,Type A,27,4057,,,,,,,,27,,,
Monroe,55081,Alcohol,Outlet Density,2010,Type B,94,12372,,,,,,,,,94,,
Monroe,55081,Alcohol,Outlet Density,2010,Type C,4,698,,,,,,,,,,4,
Monroe,55081,Alcohol,Outlet Density,2010,Type Unknown,6,733,,,,,,,,,,,6
Monroe,55081,Alcohol,Outlet Density,2011,Crude Rate (per 500 pop.),1.47,1.49,,,1.47,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2011,People per License,341.08,335.3,,,,,,341.08,,,,,
Monroe,55081,Alcohol,Outlet Density,2011,Total Licenses,132,17040,,,,,,,132,,,,
Monroe,55081,Alcohol,Outlet Density,2011,Type A,31,3890,,,,,,,,31,,,
Monroe,55081,Alcohol,Outlet Density,2011,Type B,100,11788,,,,,,,,,100,,
Monroe,55081,Alcohol,Outlet Density,2011,Type C,6,696,,,,,,,,,,6,
Monroe,55081,Alcohol,Outlet Density,2011,Type Unknown,0,1533,,,,,,,,,,,0
Monroe,55081,Alcohol,Outlet Density,2012,Crude Rate (per 500 pop.),1.54,1.49,,,1.54,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2012,People per License,324.17,336.2,,,,,,324.17,,,,,
Monroe,55081,Alcohol,Outlet Density,2012,Total Licenses,139,17040,,,,,,,139,,,,
Monroe,55081,Alcohol,Outlet Density,2012,Type A,35,4311,,,,,,,,35,,,
Monroe,55081,Alcohol,Outlet Density,2012,Type B,104,12872,,,,,,,,,104,,
Monroe,55081,Alcohol,Outlet Density,2012,Type C,7,741,,,,,,,,,,7,
Monroe,55081,Alcohol,Outlet Density,2012,Type Unknown,0,97,,,,,,,,,,,0
Monroe,55081,Alcohol,Outlet Density,2013,Crude Rate (per 500 pop.),1.6,1.48,,,1.6,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2013,People per License,313.4,338.52,,,,,,313.4,,,,,
Monroe,55081,Alcohol,Outlet Density,2013,Total Licenses,144,16968,,,,,,,144,,,,
Monroe,55081,Alcohol,Outlet Density,2013,Type A,35,4382,,,,,,,,35,,,
Monroe,55081,Alcohol,Outlet Density,2013,Type B,109,12842,,,,,,,,,109,,
Monroe,55081,Alcohol,Outlet Density,2013,Type C,6,734,,,,,,,,,,6,
Monroe,55081,Alcohol,Outlet Density,2013,Type Unknown,0,26,,,,,,,,,,,0
Monroe,55081,Alcohol,Outlet Density,2014,Crude Rate (per 500 pop.),1.67,1.47,,,1.67,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2014,People per License,299.39,340.6,,,,,,299.39,,,,,
Monroe,55081,Alcohol,Outlet Density,2014,Total Licenses,151,16898,,,,,,,151,,,,
Monroe,55081,Alcohol,Outlet Density,2014,Type A,45,4412,,,,,,,,45,,,
Monroe,55081,Alcohol,Outlet Density,2014,Type B,106,12822,,,,,,,,,106,,
Monroe,55081,Alcohol,Outlet Density,2014,Type C,7,743,,,,,,,,,,7,
Monroe,55081,Alcohol,Outlet Density,2014,Type Unknown,0,12,,,,,,,,,,,0
Monroe,55081,Alcohol,Outlet Density,2015,Crude Rate (per 500 pop.),1.6,1.47,,,1.6,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2015,People per License,312.52,340.24,,,,,,312.52,,,,,
Monroe,55081,Alcohol,Outlet Density,2015,Total Licenses,145,16948,,,,,,,145,,,,
Monroe,55081,Alcohol,Outlet Density,2015,Type A,47,4466,,,,,,,,47,,,
Monroe,55081,Alcohol,Outlet Density,2015,Type B,98,12750,,,,,,,,,98,,
Monroe,55081,Alcohol,Outlet Density,2015,Type C,5,853,,,,,,,,,,5,
Monroe,55081,Alcohol,Outlet Density,2015,Type Unknown,0,15,,,,,,,,,,,0
Monroe,55081,Alcohol,Outlet Density,2016,Crude Rate (per 500 pop.),1.62,1.47,,,1.62,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2016,People per License,309.46,340.01,,,,,,309.46,,,,,
Monroe,55081,Alcohol,Outlet Density,2016,Total Licenses,147,17012,,,,,,,147,,,,
Monroe,55081,Alcohol,Outlet Density,2016,Type A,56,4684,,,,,,,,56,,,
Monroe,55081,Alcohol,Outlet Density,2016,Type B,102,12757,,,,,,,,,102,,
Monroe,55081,Alcohol,Outlet Density,2016,Type C,5,908,,,,,,,,,,5,
Monroe,55081,Alcohol,Outlet Density,2016,Type Unknown,0,8,,,,,,,,,,,0
Monroe,55081,Alcohol,Outlet Density,2017,Crude Rate (per 500 pop.),1.52,1.47,,,1.52,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2017,People per License,329.74,339.35,,,,,,329.74,,,,,
Monroe,55081,Alcohol,Outlet Density,2017,Total Licenses,139,17100,,,,,,,139,,,,
Monroe,55081,Alcohol,Outlet Density,2017,Type A,61,4866,,,,,,,,61,,,
Monroe,55081,Alcohol,Outlet Density,2017,Type B,95,12882,,,,,,,,,95,,
Monroe,55081,Alcohol,Outlet Density,2017,Type C,5,882,,,,,,,,,,5,
Monroe,55081,Alcohol,Outlet Density,2017,Type Unknown,0,5,,,,,,,,,,,0
Monroe,55081,Alcohol,Outlet Density,2018,Crude Rate (per 500 pop.),1.48,1.47,,,1.48,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2018,People per License,337.2,339.74,,,,,,337.2,,,,,
Monroe,55081,Alcohol,Outlet Density,2018,Total Licenses,137,17116,,,,,,,137,,,,
Monroe,55081,Alcohol,Outlet Density,2018,Type A,65,4954,,,,,,,,65,,,
Monroe,55081,Alcohol,Outlet Density,2018,Type B,92,12899,,,,,,,,,92,,
Monroe,55081,Alcohol,Outlet Density,2018,Type C,5,914,,,,,,,,,,5,
Monroe,55081,Alcohol,Outlet Density,2018,Type Unknown,0,9,,,,,,,,,,,0
Monroe,55081,Alcohol,Outlet Density,2019,Crude Rate (per 500 pop.),1.49,1.47,,,1.49,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2019,People per License,335.45,341.13,,,,,,335.45,,,,,
Monroe,55081,Alcohol,Outlet Density,2019,Total Licenses,139,17086,,,,,,,139,,,,
Monroe,55081,Alcohol,Outlet Density,2019,Type A,62,4665,,,,,,,,62,,,
Monroe,55081,Alcohol,Outlet Density,2019,Type B,82,12099,,,,,,,,,82,,
Monroe,55081,Alcohol,Outlet Density,2019,Type C,5,862,,,,,,,,,,5,
Monroe,55081,Alcohol,Outlet Density,2019,Type Unknown,15,965,,,,,,,,,,,15
Monroe,55081,Alcohol,Outlet Density,2020,Crude Rate (per 500 pop.),1.51,1.45,,,1.51,,,,,,,,
Monroe,55081,Alcohol,Outlet Density,2020,People per License,331.34,345.04,,,,,,331.34,,,,,
Monroe,55081,Alcohol,Outlet Density,2020,Total Licenses,140,16996,,,,,,,140,,,,
Monroe,55081,Alcohol,Outlet Density,2020,Type A,61,4508,,,,,,,,61,,,
Monroe,55081,Alcohol,Outlet Density,2020,Type B,76,11381,,,,,,,,,76,,
Monroe,55081,Alcohol,Outlet Density,2020,Type C,6,778,,,,,,,,,,6,
Monroe,55081,Alcohol,Outlet Density,2020,Type Unknown,23,1757,,,,,,,,,,,23
Oconto,55083,Alcohol,Hospitalizations,2000,"Crude Rate per 100,000",639.59,827.88,,639.59,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2000,Lower Limit,556.75,820.18,,,,556.75,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2000,Number,229,44490,229,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2000,Upper Limit,722.43,835.57,,,,,722.43,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2001,"Crude Rate per 100,000",650.09,843.3,,650.09,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2001,Lower Limit,566.97,835.56,,,,566.97,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2001,Number,235,45596,235,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2001,Upper Limit,733.2,851.04,,,,,733.2,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2002,"Crude Rate per 100,000",625.38,840.84,,625.38,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2002,Lower Limit,544.2,833.14,,,,544.2,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2002,Number,228,45785,228,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2002,Upper Limit,706.55,848.54,,,,,706.55,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2003,"Crude Rate per 100,000",631.62,831.54,,631.62,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2003,Lower Limit,550.52,823.91,,,,550.52,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2003,Number,233,45562,233,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2003,Upper Limit,712.73,839.18,,,,,712.73,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2004,"Crude Rate per 100,000",674.63,860.64,,674.63,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2004,Lower Limit,591.33,852.9,,,,591.33,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2004,Number,252,47456,252,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2004,Upper Limit,757.92,868.38,,,,,757.92,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2005,"Crude Rate per 100,000",705.48,877.78,,705.48,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2005,Lower Limit,620.54,869.98,,,,620.54,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2005,Number,265,48683,265,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2005,Upper Limit,790.42,885.57,,,,,790.42,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2006,"Crude Rate per 100,000",678.04,895.3,,678.04,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2006,Lower Limit,594.98,887.45,,,,594.98,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2006,Number,256,49937,256,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2006,Upper Limit,761.1,903.16,,,,,761.1,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2007,"Crude Rate per 100,000",732.71,910.91,,732.71,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2007,Lower Limit,646.42,903.01,,,,646.42,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2007,Number,277,51109,277,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2007,Upper Limit,818.99,918.81,,,,,818.99,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2008,"Crude Rate per 100,000",774.8,917.11,,774.8,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2008,Lower Limit,686.09,909.2,,,,686.09,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2008,Number,293,51734,293,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2008,Upper Limit,863.52,925.01,,,,,863.52,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2009,"Crude Rate per 100,000",751.56,883.1,,751.56,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2009,Lower Limit,664,875.36,,,,664,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2009,Number,283,50065,283,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2009,Upper Limit,839.12,890.83,,,,,839.12,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2010,"Crude Rate per 100,000",694.7,884.19,,694.7,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2010,Lower Limit,610.58,876.46,,,,610.58,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2010,Number,262,50315,262,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2010,Upper Limit,778.82,891.91,,,,,778.82,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2011,"Crude Rate per 100,000",646.78,855.44,,646.78,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2011,Lower Limit,565.45,847.85,,,,565.45,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2011,Number,243,48810,243,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2011,Upper Limit,728.1,863.03,,,,,728.1,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2012,"Crude Rate per 100,000",558.55,867.43,,558.55,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2012,Lower Limit,482.83,859.8,,,,482.83,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2012,Number,209,49624,209,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2012,Upper Limit,634.28,875.06,,,,,634.28,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2013,"Crude Rate per 100,000",655.71,829.33,,655.71,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2013,Lower Limit,573.6,821.88,,,,573.6,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2013,Number,245,47587,245,,,,,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2013,Upper Limit,737.82,836.78,,,,,737.82,,,,,,
Oconto,55083,Alcohol,Hospitalizations,2014,"Crude Rate per 100,000",560.61,835.15,,560.61,,,,,,,,,
